hex,name,Red,Green,Blue,Family,Link,Source
#367588,Teal blue,54,117,136,,https://encycolorpedia.com/367588,encycolorpedia
#99e6b3,Teal deer,153,230,179,,https://encycolorpedia.com/99e6b3,encycolorpedia
#00827f,Teal green,0,130,127,,https://encycolorpedia.com/00827f,encycolorpedia
#cf3476,Telemagenta,207,52,118,,https://encycolorpedia.com/cf3476,encycolorpedia
#3c2126,Temptress,60,33,38,,https://encycolorpedia.com/3c2126,encycolorpedia
#cd5700,Tenné (tawny),205,87,0,,https://encycolorpedia.com/cd5700,encycolorpedia
#e2725b,Terra cotta,226,114,91,,https://encycolorpedia.com/e2725b,encycolorpedia
#7.85e+51,The color of an undried wall (Namakabe-iro),#NUM!,133,#NUM!,,https://encycolorpedia.com/85e+51,encycolorpedia
#a87ca0,Thin color (Usu-iro),168,124,160,,https://encycolorpedia.com/a87ca0,encycolorpedia
#d8bfd8,Thistle,216,191,216,,https://encycolorpedia.com/d8bfd8,encycolorpedia
#ebb0d7,Thistle (Crayola),235,176,215,,https://encycolorpedia.com/ebb0d7,encycolorpedia
#317589,Thousand herb color (Chigusa-iro),49,117,137,,https://encycolorpedia.com/317589,encycolorpedia
#3b3429,Thousand year old brown (Sensaicha),59,52,41,,https://encycolorpedia.com/3b3429,encycolorpedia
#374231,Thousand year old green (Sensaimidori),55,66,49,,https://encycolorpedia.com/374231,encycolorpedia
#f7665a,Thrice-dyed crimson (Jinzamomi),247,102,90,,https://encycolorpedia.com/f7665a,encycolorpedia
#fc89ac,Tickle Me Pink,252,137,172,,https://encycolorpedia.com/fc89ac,encycolorpedia
#0abab5,Tiffany Blue,10,186,181,,https://encycolorpedia.com/0abab5,encycolorpedia
#e08d3c,Tiger's Eye,224,141,60,,https://encycolorpedia.com/e08d3c,encycolorpedia
#dbd7d2,Timberwolf,219,215,210,,https://encycolorpedia.com/dbd7d2,encycolorpedia
#878681,Titanium,135,134,129,,https://encycolorpedia.com/878681,encycolorpedia
#eee600,Titanium yellow,238,230,0,,https://encycolorpedia.com/eee600,encycolorpedia
#ff6347,Tomato,255,99,71,,https://encycolorpedia.com/ff6347,encycolorpedia
#b21807,Tomato sauce,178,24,7,,https://encycolorpedia.com/b21807,encycolorpedia
#746cc0,Toolbox,116,108,192,,https://encycolorpedia.com/746cc0,encycolorpedia
#ffc87c,Topaz,255,200,124,,https://encycolorpedia.com/ffc87c,encycolorpedia
#fd0e35,Tractor red,253,14,53,,https://encycolorpedia.com/fd0e35,encycolorpedia
#a4345d,Tree peony (Bōtan),164,52,93,,https://encycolorpedia.com/a4345d,encycolorpedia
#808080,Trolley grey,128,128,128,,https://encycolorpedia.com/808080,encycolorpedia
#00755e,Tropical rain forest,0,117,94,,https://encycolorpedia.com/00755e,encycolorpedia
#cda4de,Tropical violet,205,164,222,,https://encycolorpedia.com/cda4de,encycolorpedia
#0073cf,True Blue,0,115,207,,https://encycolorpedia.com/0073cf,encycolorpedia
#2d68c4,True Blue,45,104,196,,https://encycolorpedia.com/2d68c4,encycolorpedia
#8f1d21,True red (Shinshu),143,29,33,,https://encycolorpedia.com/8f1d21,encycolorpedia
#3e8ede,Tufts blue,62,142,222,,https://encycolorpedia.com/3e8ede,encycolorpedia
#ff878d,Tulip,255,135,141,,https://encycolorpedia.com/ff878d,encycolorpedia
#deaa88,Tumbleweed,222,170,136,,https://encycolorpedia.com/deaa88,encycolorpedia
#b57281,Turkish rose,181,114,129,,https://encycolorpedia.com/b57281,encycolorpedia
#e69b3a,Turmeric-colored (Ukon-iro),230,155,58,,https://encycolorpedia.com/e69b3a,encycolorpedia
#40e0d0,Turquoise,64,224,208,,https://encycolorpedia.com/40e0d0,encycolorpedia
#00ffef,Turquoise blue,0,255,239,,https://encycolorpedia.com/00ffef,encycolorpedia
#a0d6b4,Turquoise green,160,214,180,,https://encycolorpedia.com/a0d6b4,encycolorpedia
#00c5cd,Turquoise Surf,0,197,205,,https://encycolorpedia.com/00c5cd,encycolorpedia
#7c4848,Tuscan red,124,72,72,,https://encycolorpedia.com/7c4848,encycolorpedia
#c09999,Tuscany,192,153,153,,https://encycolorpedia.com/c09999,encycolorpedia
#8a496b,Twilight lavender,138,73,107,,https://encycolorpedia.com/8a496b,encycolorpedia
#26a7de,Twitter blue,38,167,222,,https://encycolorpedia.com/26a7de,encycolorpedia
#0033aa,UA blue,0,51,170,,https://encycolorpedia.com/0033aa,encycolorpedia
#d9004c,UA red,217,0,76,,https://encycolorpedia.com/d9004c,encycolorpedia
#8878c3,Ube,136,120,195,,https://encycolorpedia.com/8878c3,encycolorpedia
#536895,Ucla Blue,83,104,149,,https://encycolorpedia.com/536895,encycolorpedia
#ffb300,Ucla Gold,255,179,0,,https://encycolorpedia.com/ffb300,encycolorpedia
#ba0001,UE red,186,0,1,,https://encycolorpedia.com/ba0001,encycolorpedia
#3cd070,UFO Green,60,208,112,,https://encycolorpedia.com/3cd070,encycolorpedia
#fc6c85,Ultra red,252,108,133,,https://encycolorpedia.com/fc6c85,encycolorpedia
#4166f5,Ultramarine blue,65,102,245,,https://encycolorpedia.com/4166f5,encycolorpedia
#5d8cae,Ultramarine color (Gunjō-iro),93,140,174,,https://encycolorpedia.com/5d8cae,encycolorpedia
#635147,Umber,99,81,71,,https://encycolorpedia.com/635147,encycolorpedia
#ffddca,Unbleached silk,255,221,202,,https://encycolorpedia.com/ffddca,encycolorpedia
#bcb58c,Underside of willow leaves (Urahayanagi),188,181,140,,https://encycolorpedia.com/bcb58c,encycolorpedia
#5b92e5,United Nations blue,91,146,229,,https://encycolorpedia.com/5b92e5,encycolorpedia
#b78727,University Of California Gold,183,135,39,,https://encycolorpedia.com/b78727,encycolorpedia
#f77f00,University Of Tennessee Orange,247,127,0,,https://encycolorpedia.com/f77f00,encycolorpedia
#7b1113,UP maroon,123,17,19,,https://encycolorpedia.com/7b1113,encycolorpedia
#ae2029,Upsdell red,174,32,41,,https://encycolorpedia.com/ae2029,encycolorpedia
#e1ad21,Urobilin,225,173,33,,https://encycolorpedia.com/e1ad21,encycolorpedia
#004f98,USAFA blue,0,79,152,,https://encycolorpedia.com/004f98,encycolorpedia
#d3003f,Utah Crimson,211,0,63,,https://encycolorpedia.com/d3003f,encycolorpedia
#80808,Vampire black,128,128,8,,https://encycolorpedia.com/#80808,encycolorpedia
#664228,Van Dyke brown,102,66,40,,https://encycolorpedia.com/664228,encycolorpedia
#f38fa9,Vanilla ice,243,143,169,,https://encycolorpedia.com/f38fa9,encycolorpedia
#c5b358,Vegas gold,197,179,88,,https://encycolorpedia.com/c5b358,encycolorpedia
#224634,Velvet (Birōdo),34,70,52,,https://encycolorpedia.com/224634,encycolorpedia
#c80815,Venetian red,200,8,21,,https://encycolorpedia.com/c80815,encycolorpedia
#43b3ae,Verdigris,67,179,174,,https://encycolorpedia.com/43b3ae,encycolorpedia
#cd040b,Verizon Red,205,4,11,,https://encycolorpedia.com/cd040b,encycolorpedia
#ec1c24,Verizon Red (2000-2015),236,28,36,,https://encycolorpedia.com/ec1c24,encycolorpedia
#d9381e,Vermilion,217,56,30,,https://encycolorpedia.com/d9381e,encycolorpedia
#18880d,Verse green,24,136,13,,https://encycolorpedia.com/18880d,encycolorpedia
#74bbfb,Very light azure,116,187,251,,https://encycolorpedia.com/74bbfb,encycolorpedia
#6666ff,Very light blue,102,102,255,,https://encycolorpedia.com/6666ff,encycolorpedia
#64e986,Very light malachite green,100,233,134,,https://encycolorpedia.com/64e986,encycolorpedia
#ffb077,Very light tangelo,255,176,119,,https://encycolorpedia.com/ffb077,encycolorpedia
#ffdfbf,Very pale orange,255,223,191,,https://encycolorpedia.com/ffdfbf,encycolorpedia
#ffffbf,Very pale yellow,255,255,191,,https://encycolorpedia.com/ffffbf,encycolorpedia
#6d2b50,Vine grape (Ebizome),109,43,80,,https://encycolorpedia.com/6d2b50,encycolorpedia
#38a32a,Vine Green,56,163,42,,https://encycolorpedia.com/38a32a,encycolorpedia
#7f00ff,Violet (color wheel),127,0,255,,https://encycolorpedia.com/7f00ff,encycolorpedia
#963d7f,Violet (crayola),150,61,127,,https://encycolorpedia.com/963d7f,encycolorpedia
#8601af,Violet (RYB),134,1,175,,https://encycolorpedia.com/8601af,encycolorpedia
#324ab2,Violet-blue,50,74,178,,https://encycolorpedia.com/324ab2,encycolorpedia
#766ec8,Violet-blue (Crayola),118,110,200,,https://encycolorpedia.com/766ec8,encycolorpedia
#f75394,Violet-red,247,83,148,,https://encycolorpedia.com/f75394,encycolorpedia
#891446,Violet-red,137,20,70,,https://encycolorpedia.com/891446,encycolorpedia
#8366f4,Violets Are Blue,131,102,244,,https://encycolorpedia.com/8366f4,encycolorpedia
#674403,Violin Brown,103,68,3,,https://encycolorpedia.com/674403,encycolorpedia
#9698,Viridian green,150,152,0,,https://encycolorpedia.com/#9698,encycolorpedia
#7c9ed9,Vista blue,124,158,217,,https://encycolorpedia.com/7c9ed9,encycolorpedia
#ef3939,Vivaldi Red,239,57,57,,https://encycolorpedia.com/ef3939,encycolorpedia
#922724,Vivid auburn,146,39,36,,https://encycolorpedia.com/922724,encycolorpedia
#9f1d35,Vivid burgundy,159,29,53,,https://encycolorpedia.com/9f1d35,encycolorpedia
#da1d81,Vivid cerise,218,29,129,,https://encycolorpedia.com/da1d81,encycolorpedia
#00aaee,Vivid cerulean,0,170,238,,https://encycolorpedia.com/00aaee,encycolorpedia
#cc0033,Vivid crimson,204,0,51,,https://encycolorpedia.com/cc0033,encycolorpedia
#ff9900,Vivid gamboge,255,153,0,,https://encycolorpedia.com/ff9900,encycolorpedia
#a6d608,Vivid lime green,166,214,8,,https://encycolorpedia.com/a6d608,encycolorpedia
#00cc33,Vivid malachite,0,204,51,,https://encycolorpedia.com/00cc33,encycolorpedia
#b80ce3,Vivid mulberry,184,12,227,,https://encycolorpedia.com/b80ce3,encycolorpedia
#ff5f00,Vivid orange,255,95,0,,https://encycolorpedia.com/ff5f00,encycolorpedia
#ffa000,Vivid orange peel,255,160,0,,https://encycolorpedia.com/ffa000,encycolorpedia
#cc00ff,Vivid orchid,204,0,255,,https://encycolorpedia.com/cc00ff,encycolorpedia
#ff006c,Vivid raspberry,255,0,108,,https://encycolorpedia.com/ff006c,encycolorpedia
#f70d1a,Vivid red,247,13,26,,https://encycolorpedia.com/f70d1a,encycolorpedia
#df6124,Vivid red-tangelo,223,97,36,,https://encycolorpedia.com/df6124,encycolorpedia
#00ccff,Vivid sky blue,0,204,255,,https://encycolorpedia.com/00ccff,encycolorpedia
#f07427,Vivid tangelo,240,116,39,,https://encycolorpedia.com/f07427,encycolorpedia
#ffa089,Vivid tangerine,255,160,137,,https://encycolorpedia.com/ffa089,encycolorpedia
#e56024,Vivid vermilion,229,96,36,,https://encycolorpedia.com/e56024,encycolorpedia
#9f00ff,Vivid violet,159,0,255,,https://encycolorpedia.com/9f00ff,encycolorpedia
#ffe302,Vivid yellow,255,227,2,,https://encycolorpedia.com/ffe302,encycolorpedia
#bfc0ee,Vodka,191,192,238,,https://encycolorpedia.com/bfc0ee,encycolorpedia
#ceff00,Volt,206,255,0,,https://encycolorpedia.com/ceff00,encycolorpedia
#34b233,Wageningen Green,52,178,51,,https://encycolorpedia.com/34b233,encycolorpedia
#9f7462,Walnut-dyed (Kurumizome),159,116,98,,https://encycolorpedia.com/9f7462,encycolorpedia
#4242,Warm black,66,66,0,,https://encycolorpedia.com/#4242,encycolorpedia
#ffb3a7,Washed-out crimson (dye) (Arazome),255,179,167,,https://encycolorpedia.com/ffb3a7,encycolorpedia
#ec8254,Washed-out persimmon (Araigaki),236,130,84,,https://encycolorpedia.com/ec8254,encycolorpedia
#d4f1f9,Water,212,241,249,,https://encycolorpedia.com/d4f1f9,encycolorpedia
#b56c60,Water persimmon (Mizugaki),181,108,96,,https://encycolorpedia.com/b56c60,encycolorpedia
#eeff1b,Watermelon Yellow,238,255,27,,https://encycolorpedia.com/eeff1b,encycolorpedia
#a4f4f9,Waterspout,164,244,249,,https://encycolorpedia.com/a4f4f9,encycolorpedia
#593a27,"Weathered bamboo (lit. ""sooty"") (Susutake-iro)",89,58,39,,https://encycolorpedia.com/593a27,encycolorpedia
#1f8eed,Weebly Blue,31,142,237,,https://encycolorpedia.com/1f8eed,encycolorpedia
#ff9a00,Weebly Orange,255,154,0,,https://encycolorpedia.com/ff9a00,encycolorpedia
#7c98ab,Weldon Blue,124,152,171,,https://encycolorpedia.com/7c98ab,encycolorpedia
#645452,Wenge,100,84,82,,https://encycolorpedia.com/645452,encycolorpedia
#f5deb3,Wheat,245,222,179,,https://encycolorpedia.com/f5deb3,encycolorpedia
#ffffff,White,255,255,255,,https://encycolorpedia.com/ffffff,encycolorpedia
#ede6d6,White chocolate,237,230,214,,https://encycolorpedia.com/ede6d6,encycolorpedia
#e6e0d4,White coffee,230,224,212,,https://encycolorpedia.com/e6e0d4,encycolorpedia
#b9a193,White mouse (Shironezumi),185,161,147,,https://encycolorpedia.com/b9a193,encycolorpedia
#ce9f6f,White oak (Shirotsurubami),206,159,111,,https://encycolorpedia.com/ce9f6f,encycolorpedia
#c48e69,White tea-colored (Shiracha),196,142,105,,https://encycolorpedia.com/c48e69,encycolorpedia
#a5ba93,Whitish green (Byakuroku),165,186,147,,https://encycolorpedia.com/a5ba93,encycolorpedia
#a2add0,Wild blue yonder,162,173,208,,https://encycolorpedia.com/a2add0,encycolorpedia
#d470a2,Wild orchid,212,112,162,,https://encycolorpedia.com/d470a2,encycolorpedia
#ff43a4,Wild Strawberry,255,67,164,,https://encycolorpedia.com/ff43a4,encycolorpedia
#8c9e5e,Willow dye (Yanagizome),140,158,94,,https://encycolorpedia.com/8c9e5e,encycolorpedia
#817b69,Willow grey (Yanaginezumi),129,123,105,,https://encycolorpedia.com/817b69,encycolorpedia
#9c8a4d,Willow tea (Yanagicha),156,138,77,,https://encycolorpedia.com/9c8a4d,encycolorpedia
#fd5800,Willpower orange,253,88,0,,https://encycolorpedia.com/fd5800,encycolorpedia
#ab4c3d,Wilted brown (lit. wilted lawn-clippings) (Shikancha),171,76,61,,https://encycolorpedia.com/ab4c3d,encycolorpedia
#a75502,Windsor tan,167,85,2,,https://encycolorpedia.com/a75502,encycolorpedia
#b11226,Wine red,177,18,38,,https://encycolorpedia.com/b11226,encycolorpedia
#ff007c,Winter Sky,255,0,124,,https://encycolorpedia.com/ff007c,encycolorpedia
#a0e6ff,Winter Wizard,160,230,255,,https://encycolorpedia.com/a0e6ff,encycolorpedia
#56887d,Wintergreen Dream,86,136,125,,https://encycolorpedia.com/56887d,encycolorpedia
#c9a0dc,Wisteria,201,160,220,,https://encycolorpedia.com/c9a0dc,encycolorpedia
#4d3b3c,Wisteria and burnt-bamboo (Fujisusutake),77,59,60,,https://encycolorpedia.com/4d3b3c,encycolorpedia
#89729e,Wisteria color (Fuji-iro),137,114,158,,https://encycolorpedia.com/89729e,encycolorpedia
#875f9a,Wisteria purple (Fujimurasaki),135,95,154,,https://encycolorpedia.com/875f9a,encycolorpedia
#738678,Xanadu,115,134,120,,https://encycolorpedia.com/738678,encycolorpedia
#0e7a0d,Xbox Green,14,122,13,,https://encycolorpedia.com/0e7a0d,encycolorpedia
#fd4900,Xiaomi Orange,253,73,0,,https://encycolorpedia.com/fd4900,encycolorpedia
#0f4d92,Yale Blue,15,77,146,,https://encycolorpedia.com/0f4d92,encycolorpedia
#1c2841,Yankees blue,28,40,65,,https://encycolorpedia.com/1c2841,encycolorpedia
#ffff00,Yellow,255,255,0,,https://encycolorpedia.com/ffff00,encycolorpedia
#fce883,Yellow (Crayola),252,232,131,,https://encycolorpedia.com/fce883,encycolorpedia
#efcc00,Yellow (Munsell),239,204,0,,https://encycolorpedia.com/efcc00,encycolorpedia
#fedf00,Yellow (Pantone),254,223,0,,https://encycolorpedia.com/fedf00,encycolorpedia
#fefe33,Yellow (RYB),254,254,51,,https://encycolorpedia.com/fefe33,encycolorpedia
#ffae42,Yellow Orange,255,174,66,,https://encycolorpedia.com/ffae42,encycolorpedia
#ff9505,Yellow Orange (Color Wheel),255,149,5,,https://encycolorpedia.com/ff9505,encycolorpedia
#fff000,Yellow rose,255,240,0,,https://encycolorpedia.com/fff000,encycolorpedia
#896c39,Yellow Sea pine-brown (Kimirucha),137,108,57,,https://encycolorpedia.com/896c39,encycolorpedia
#9acd32,Yellow-green,154,205,50,,https://encycolorpedia.com/9acd32,encycolorpedia
#30b21a,Yellow-green (Color Wheel),48,178,26,,https://encycolorpedia.com/30b21a,encycolorpedia
#c5e384,Yellow-green (Crayola),197,227,132,,https://encycolorpedia.com/c5e384,encycolorpedia
#2e5090,YInMn Blue,46,80,144,,https://encycolorpedia.com/2e5090,encycolorpedia
#6b9362,Young bamboo color (Wakatake-iro),107,147,98,,https://encycolorpedia.com/6b9362,encycolorpedia
#b2071d,Youtube red,178,7,29,,https://encycolorpedia.com/b2071d,encycolorpedia
#0014a8,Zaffre,0,20,168,,https://encycolorpedia.com/0014a8,encycolorpedia
#ebc2af,Zinnwaldite,235,194,175,,https://encycolorpedia.com/ebc2af,encycolorpedia
#2c1608,Zinnwaldite brown,44,22,8,,https://encycolorpedia.com/2c1608,encycolorpedia
#39a78e,Zomp,57,167,142,,https://encycolorpedia.com/39a78e,encycolorpedia
