"Index","Color Name","ID","Hex","Red","Green","Blue","Hue","Saturation","Luminance","Cyan","Magenta","Yellow","Key","Source","System"
"11381","Pomegranate","DE5090","#C35550","195","85","80","2.61","48.94","53.92","0.0","56.41","58.97","23.53","ColorNerd","dunn-edwards"
"11382","Just Pink Enough","DE5091","#FFEBEE","255","235","238","351.0","100.0","96.08","0.0","7.84","6.67","0.0","ColorNerd","dunn-edwards"
"11383","First Crush","DE5092","#FCD8DC","252","216","220","353.33","85.71","91.76","0.0","14.29","12.7","1.18","ColorNerd","dunn-edwards"
"11384","Rose Reminder","DE5093","#F4C0C6","244","192","198","353.08","70.27","85.49","0.0","21.31","18.85","4.31","ColorNerd","dunn-edwards"
"11385","Berry Riche","DE5094","#E5A2AB","229","162","171","351.94","56.3","76.67","0.0","29.26","25.33","10.2","ColorNerd","dunn-edwards"
"11386","Victorian Rouge","DE5095","#D28085","210","128","133","356.34","47.67","66.27","0.0","39.05","36.67","17.65","ColorNerd","dunn-edwards"
"11387","Terra Rosa","DE5096","#BB6569","187","101","105","357.21","38.74","56.47","0.0","45.99","43.85","26.67","ColorNerd","dunn-edwards"
"11388","Red Rock","DE5097","#A65052","166","80","82","358.6","34.96","48.24","0.0","51.81","50.6","34.9","ColorNerd","dunn-edwards"
"11389","Glimpse of Pink","DE5098","#FFF3F4","255","243","244","355.0","100.0","97.65","0.0","4.71","4.31","0.0","ColorNerd","dunn-edwards"
"11390","Camellia","DE5099","#FFE7EB","255","231","235","350.0","100.0","95.29","0.0","9.41","7.84","0.0","ColorNerd","dunn-edwards"
"11391","No Need to Blush","DE5100","#FFD6DD","255","214","221","349.76","100.0","91.96","0.0","16.08","13.33","0.0","ColorNerd","dunn-edwards"
"11392","Love Affair","DE5101","#FFBEC8","255","190","200","350.77","100.0","87.25","0.0","25.49","21.57","0.0","ColorNerd","dunn-edwards"
"11393","Strawberry Frappe","DE5102","#FFA2AA","255","162","170","354.84","100.0","81.76","0.0","36.47","33.33","0.0","ColorNerd","dunn-edwards"
"11394","Pink Glamour","DE5103","#FF787B","255","120","123","358.67","100.0","73.53","0.0","52.94","51.76","0.0","ColorNerd","dunn-edwards"
"11395","Amour","DE5104","#EE5851","238","88","81","2.68","82.2","62.55","0.0","63.03","65.97","6.67","ColorNerd","dunn-edwards"
"11396","Baby's Bottom","DE5105","#FFF1F1","255","241","241","0.0","100.0","97.25","0.0","5.49","5.49","0.0","ColorNerd","dunn-edwards"
"11397","Pink Lemonade","DE5106","#FFEAEB","255","234","235","357.14","100.0","95.88","0.0","8.24","7.84","0.0","ColorNerd","dunn-edwards"
"11398","Strawberry Blonde","DE5107","#FFDADC","255","218","220","356.76","100.0","92.75","0.0","14.51","13.73","0.0","ColorNerd","dunn-edwards"
"11399","Pink and Sleek","DE5108","#FFC3C6","255","195","198","357.0","100.0","88.24","0.0","23.53","22.35","0.0","ColorNerd","dunn-edwards"
